海洋,Océans,2011/8/12,9,暂无, 法国 / 瑞士 / 西班牙 / 美国 / 阿联酋,纪录片,雅克·贝汉,皮尔斯·布鲁斯南/雅克·贝汉/姜文/宫泽理惠, 法语,《海洋》耗时五年，耗资5000万欧元，动用12个摄制组、70艘船，在全球50个拍摄地，有超过100个物种被拍摄，超过500小时的海底世界及海洋相关素材，是史上投资最大的纪录片。海洋是什么？这部电影告诉你答案。这是一部以环保为主题，令人心旷神怡、叹为观止的生态学纪录片。本片聚焦于覆盖着地球表面的四分之三的“蓝色领土”。导演深入探索这个幽深而富饶的神秘世界、完整地呈现海洋的壮美辽阔。真实的动物世界的冒险远比动画片中的故事来的精彩，接下来银幕展开——巨大的水母群、露脊鲸、大白鲨、企鹅等。毫不吝啬在镜头前展示他们旺盛的生命力，让人叹为观止。,看完之后深深希望2012快点来，大家抱团死，剩下的生物就可以好好活了。/摄影加一星。影片本身缺乏凝聚力，几乎为单纯的影像展览。/从此更加讨厌人类了，世界末日果然是有用的...,,
飞越疯人院,One Flew Over the Cuckoo's Nest,1975/11/21,9,第48届奥斯卡金像奖-最佳影片/第48届奥斯卡金像奖-最佳导演/第48届奥斯卡金像奖-最佳男主角, 美国,剧情,米洛斯·福尔曼,杰克·尼科尔森/丹尼·德维托/克里斯托弗·洛伊德/路易丝·弗莱彻, 英语,麦克墨菲（杰克·尼科尔森JackNicholson饰）为了逃避监狱里的强制劳动，装作精神异常，被送进了精神病院，他的到来，给死气沉沉的精神病院带来了剧烈的冲击。麦克要求看棒球比赛的电视转播，挑战了医院严格的管理制度，受到护士长瑞秋（路易丝·弗莱彻LouiseFletcher饰）的百般阻挠；麦克带领病人出海捕鱼，振奋了他们的精神，却让院方头痛不已。院方为了惩处麦克胆大妄为、屡犯院规，决定将他永远留在疯人院。生性自由的麦克再也无法忍受疯人院的生活，他联合病友，高大的印第安人“酋长”，开始自己的计划：飞越疯人院。本片获1975年第48届奥斯卡最佳影片，最佳男、女主角，最佳导演和最佳改编剧本五项大奖。主人公“不自由毋宁死”的精神在当今社会仍有很大的现实意义。,不自由毋宁死。/疯子如此可爱，正常人如此可恶/“至少我试过了”★★★★,,
雨中曲,Singin' in the Rain,1952/4/11,9,第25届奥斯卡金像奖-最佳女配角(提名)/第25届奥斯卡金像奖-歌舞片最佳配乐(提名), 美国,喜剧/爱情/歌舞,斯坦利·多南,吉恩·凯利/唐纳德·奥康纳/黛比·雷诺斯/赛德·查里斯, 英语,无声电影时代，演员的形体远远比声音重要。琳娜（简·哈根JeanHagen饰）就是凭着讨好的外形，和唐（吉恩·凯利GeneKelly饰）成为大受欢迎的明星搭档。然而，随着技术的发展，有声电影问世，这就难倒了声音及其难听的琳娜。无论如何训练，她都不能把台词念得漂亮。于是，唐请来了声音甜美的凯西（黛比·雷诺斯DebbieReynolds饰），让她做琳娜音乐剧幕后的配音者，令琳娜的演出声名大振。而走红的琳娜更加目中无人。唐经常与凯西、好友科斯莫（唐纳德·奥-康纳DonaldO'Connor饰）合作无间，唐更与凯西擦出火花，两人相互倾慕。一场大雨给了唐无限的灵感。然而他如何让才艺俱佳的凯西得到应有的名誉和地位？,不只是经典的歌舞片，还有好莱坞电影工业无声变有声的历史跃进。这也许就是我对《艺术家》始终无感的原因：看过了真迹，谁会喜欢一个仿造的赝品？那样的星光，那样的雨滴，哪怕再过几十年都会一直定格在我的脑海里.../虽然下着大雨，心情却不潮湿，因为有她——一个与彼此相爱的女子。漫步雨中，收起握在手中伞，在雨中尽情的欢唱与起舞。配乐满分，舞蹈满分。那些搞笑的舞蹈动作让人看着心情不自觉的轻松与愉悦起来。如果你伤心难过，如果你郁郁寡欢，如果你失落空虚，那么就在雨中高歌一曲吧。/大雨的夜晚，与戴比·雷诺兹分别后，男主角陷入捕获芳心的无比快乐中，索性收起雨伞，在雨中载歌载舞！,,
末代皇帝,The Last Emperor,1987/10/4,9,第60届奥斯卡金像奖-最佳影片/第12届日本电影学院奖-最佳外语片/第7届中国电影金鸡奖-最佳道具(提名), 英国 / 意大利 / 中国大陆 / 法国 / 美国,剧情/传记/历史,贝纳尔多·贝托鲁奇,尊龙/陈冲/邬君梅/彼得·奥图尔, 英语 / 汉语普通话 / 日语 / 俄语,溥仪（尊龙饰）的一生在电影中娓娓道来。他从三岁起登基，年幼的眼光中只有大臣身上的一只蝈蝈，江山在他心中只是一个不明所以的名词。长大了，他以为可以变革，却被太监一把烧了朝廷账本。他以为是大清江山的主人，却做了日本人的傀儡。解放后，他坐上了从俄国回来的火车，身边是押送监视他的解放军。他猜测自己难逃一死，便躲在狭小的卫生间里，割脉自杀。然而他没有死在火车上，命运的嘲笑还在等着他。文革的风风雨雨，在他身上留下了斑斑伤痕。,有史以来一部最地道最出色的中国电影，居然，MadeByItalian～/贝托鲁奇镜头下的中国始终是存在于他想象中的红色国度。电影拍得过于西化了，但讨巧的用溥仪的命运承载了近半个世纪中国的变迁，进而阐释了古希腊关于人与命运对抗的悲剧。如果说人的一生是不断失去的过程，溥仪无疑是失去最多的，因为他曾经拥有整个中国.../作为一个外国导演不可能拍得更好了，但我是一个中国人。,,
指环王2：双塔奇兵,The Lord of the Rings: The Two Towers,2003/4/25,9,第75届奥斯卡金像奖-最佳影片(提名)/第56届英国电影学院奖-电影奖 最佳影片(提名)/第27届日本电影学院奖-最佳外语片(提名), 美国 / 新西兰,剧情/动作/奇幻/冒险,彼得·杰克逊,伊莱贾·伍德/西恩·奥斯汀/伊恩·麦克莱恩/维果·莫腾森, 英语 / 辛达林语 / 古代英语,第二部在延续第一部风格的同时，故事呈现出多线发展的格局，情节有了更高的观赏性。第一部结尾，博罗米尔被强兽人杀死之后，两个哈比族人皮平和梅利也被强兽人绑架，阿拉贡、精灵莱戈拉斯（奥兰多·布鲁姆饰）、侏儒金利一路追踪强兽人，营救皮平和梅利，遇到了“复活”的白袍巫师甘道夫（伊恩·麦凯伦饰）。此时，投降索伦的白袍巫师萨鲁曼控制了人类洛汉王国的国王，并派出大量的强兽人军队，准备消灭人类。阿拉贡、莱戈拉斯和金利在甘道夫的带领下，帮助洛汉王国对抗邪恶力量的入侵。幸运的皮平和梅利被会说话的树精救了出来，并且遇到“复活”的甘道夫，在甘道夫的授意下，树精保护了两人的安全，并且带他们参加树精大会，大会上，树精们讨论对待中土大战的态度：是继续当中立者，逆来顺受，还是奋起反抗？身负重任的佛罗多(伊莱贾·伍德饰)和山姆继续向末日山脉前进，一路上被咕噜跟踪，弗罗多依靠...(展开全部),作为3步曲，比教父3部更完美!!/“这个世上一定有某种善良，值得我们奋战到底。”其实最喜欢这个第二部。第一部刚开始，很多故事还没展开，也没有大场面的决战；第三部大场面战斗又太过饱和，容易疲劳。所以第二部末尾的圣盔谷大战，承前启后，来的刚刚好，“各路神仙”先后登场对付萨撸曼军队，也看得最酣畅淋漓。/第二部，喜欢树精。,,
钢琴家,The Pianist,2002/5/24,9,第75届奥斯卡金像奖-最佳影片(提名)/第55届戛纳电影节-主竞赛单元 金棕榈奖/第56届英国电影学院奖-电影奖 最佳影片, 法国 / 德国 / 英国 / 波兰,剧情/音乐/传记/历史/战争,罗曼·波兰斯基,艾德里安·布洛迪/托马斯·克莱舒曼/艾米莉娅·福克斯/米哈乌·热布罗夫斯基, 英语 / 德语 / 俄语,史标曼（艾德里安·布洛迪AdrienBrody饰）是波兰一家电台的钢琴师。二战即将爆发之时，他们全家被迫被赶进华沙的犹太区。在战争的颠沛流离中，家人和亲戚最终被纳粹杀害，而标曼本人也受尽种种羞辱和折磨，他侥幸得到一位朋友的帮助，暂时有了藏身之处。战争愈加猛烈，朋友不得不抛下他回老家寻得安全的住所养育儿女。此时史标曼恶病缠身，却还要在搜捕中逃亡。在废墟的阁楼上他遇见了一名德国军官，在军官的要求下他弹奏了钢琴曲。美妙的琴声令德国军官萌发了恻隐之心，他暗暗帮助标曼直到俄军对波兰的解放到来……影片根据波兰钢琴家瓦拉迪斯罗·斯皮曼(WladyslawSzpilman)的自传体小说《死亡城市》改编。,你叫什么名字？斯皮尔曼。斯皮尔曼，一个好钢琴家的名字。/某种程度上可以媲美《辛德勒名单》/那个耳鸣太震撼了。,,
当幸福来敲门,The Pursuit of Happyness,2008/1/17,9,第79届奥斯卡金像奖-最佳男主角(提名)/第16届MTV电影奖-MTV电影奖 最佳表演(提名)/第16届MTV电影奖-MTV电影奖 突破表演奖, 美国,剧情/家庭/传记,加布里埃莱·穆奇诺,威尔·史密斯/贾登·史密斯/坦迪·牛顿/布莱恩·豪威 , 英语 / 粤语,克里斯·加纳（威尔·史密斯WillSmith饰）用尽全部积蓄买下了高科技治疗仪，到处向医院推销，可是价格高昂，接受的人不多。就算他多努力都无法提供一个良好的生活环境给妻儿，妻子（桑迪·牛顿ThandieNewton饰）最终选择离开家。从此他带着儿子克里斯托夫（贾登·史密斯JadenSmith饰）相依为命。克里斯好不容易争取回来一个股票投资公司实习的机会，就算没有报酬，成功机会只有百分之五，他仍努力奋斗，儿子是他的力量。他看尽白眼，与儿子躲在地铁站里的公共厕所里，住在教堂的收容所里……他坚信，幸福明天就会来临。,"我一直记得，有人对我说：当你迈过这个坎之后，你会发现，还会有什么不可以面对的困难。/Thereisno""why""inhappiness，thereisan""I""里面立志的桥段很多，比如说打篮球时候威尔对他儿子说的话.这是中国父母需要学到的...尽可能地给孩子一个美好的世界./为毛不去天桥上乞讨？为毛不去地铁里乞讨？在我们这儿是这么办的。",,
忠犬八公物语,ハチ公物語,1987/8/1,9,暂无, 日本,剧情,神山征二郎,山本圭/井川比佐志/片桐入/仲代达矢, 日语,1923年，日本秋田县大馆市天降大雪，近藤家纯种秋田犬产仔，赠与县土木科长间濑。后者将其中一犬转赠东京帝国大学教授上野秀次郎（仲代达矢TatsuyaNakadai饰）驯养。上野的独生女千鹤子对此欢欣鼓舞，而上野夫妇却面露难色。后来，千鹤子（石野真子MakoIshino饰）谈恋爱，竟怀了男友的孩子。男友专程登门造访。上野与之对谈，后者诚惶诚恐，坦言要对其女儿负责，事不宜迟，即日便举行婚礼，上野闻听此言，转怒为喜。千鹤子出嫁后，上野旋即把全部的心血与爱都投注在幼犬身上，并取名为阿八。每日上下班，阿八必在涩谷车站等候，一年四季，风雨无阻，令路人叹为观止，成为地方一道风景，主仆之情感动天地……本片根据真实事件改编，为1987年日本票房冠军，票房成绩高达54亿日元。,日本版比美国版好多了，有一种悲凉感。人情凉薄，八公在主人去世后，实际上是被主人的整个人际关系网无视了，狗与小社会的对立更显出主人的温暖。看到最后，不掉泪是不太可能的吧。以及，是人就会感动，那些动不动就讽刺人“哭成狗”、“吓出尿”的“高级影迷”们，揣着你的智力优越滚回粪坑去！/在看过美国版之后，来看这个版本，我更喜欢幽默中带有伤感的美国版。虽然脱胎于此，却“青出于蓝而胜于蓝”，所以，美国版5星，日本版4星了。/看過才感受到美國版跟日本版的極大區別，除去整個情緒上的控制度，看過日本版才能理解為什麼阿八會用牠的餘生去等待主人，因為教授實在太愛牠了啊！教授對牠的那種愛和呵護是美國版完全沒有表現出來的，如果先看美國版會認為這是一隻神犬，跟主人之間的情感是冥冥中的，但日本版告訴我愛絕對是相互的。,,
摔跤吧！爸爸,Dangal,2017/5/5,9.1,第4届豆瓣电影年度榜单-评分最高的外语电影/第4届豆瓣电影年度榜单-最受关注的院线电影(提名)/第4届豆瓣电影年度榜单-年度电影原声(提名), 印度,剧情/家庭/传记/运动,涅提·蒂瓦里,阿米尔·汗/法缇玛·萨那·纱卡/桑亚·玛荷塔/阿帕尔夏克提·库拉那, 印地语,马哈维亚（阿米尔·汗AamirKhan饰）曾经是一名前途无量的摔跤运动员，在放弃了职业生涯后，他最大的遗憾就是没有能够替国家赢得金牌。马哈维亚将这份希望寄托在了尚未出生的儿子身上，哪知道妻子接连给他生了两个女儿，取名吉塔（法缇玛·萨那·纱卡FatimaSanaShaikh饰）和巴比塔（桑亚·玛荷塔SanyaMalhotra饰）。让马哈维亚没有想到的是，两个姑娘展现出了杰出的摔跤天赋，让他幡然醒悟，就算是女孩，也能够昂首挺胸的站在比赛场上，为了国家和她们自己赢得荣誉。就这样，在马哈维亚的指导下，吉塔和巴比塔开始了艰苦的训练，两人进步神速，很快就因为在比赛中连连获胜而成为了当地的名人。为了获得更多的机会，吉塔进入了国家体育学院学习，在那里，她将面对更大的诱惑和更多的选择。,女权癌们归根结底还是她们看不起摔跤这项运动，要是把爸爸让女儿练习摔跤改成鼓励女儿去选美，当模特，变成大明星，估计就不会有那么多愤慨了。她们骨子里认为摔跤是男人的运动而已，所以说女权癌本质上是男权思维奴役下的产物。/豆瓣文青们可能已经成功被白左的西方政治正确洗脑了：不放在具体语境下，以西方女权衡量一切本来就是一种偏见和武断。在整体状况还不如中国的印度，本片已经适当地展现了一种进步的女性生活方式，即便在父权的引导之下。让符号化的解读蒙蔽影片传达的真情实感，令人感到可悲。/（看的完整版）取材真实，剧作扎实，用体育竞技片来拍父女情节剧，并改写了上到封建礼数、下到官僚制度的不变法则。有人提出片中受父权压制的价值观导向，请站在印度国男尊女卑的角度去看待吧，它明明是在拥护女性。另外结尾父亲的缺席，也暗示了女性的独立。另外，套路也是路，不要排斥套路。,,
窃听风暴,Das Leben der Anderen,2006/3/23,9.1,第79届奥斯卡金像奖-最佳外语片/第61届英国电影学院奖-电影奖 最佳影片(提名)/第59届洛迦诺国际电影节-观众选择奖, 德国,剧情/悬疑,弗洛里安·亨克尔·冯·多纳斯马尔克,乌尔里希·穆埃/马蒂娜·格德克/塞巴斯蒂安·科赫/乌尔里希·图库尔, 德语,1984年的东德，整个社会笼罩在国家安全局的高压统治之下，特工魏斯曼（乌尔利希·穆厄饰）奉命监听剧作家德莱曼（塞巴斯蒂安·寇治饰）及其女友演员克里斯蒂娜（玛蒂娜·杰蒂克饰）的生活，监听过程中，魏斯曼渐渐对这家人的生活产生了兴趣，开始暗中帮助他们。一篇刊登在西德《明镜》报上的文章引起了特工头目的注意，他们认为这篇文章是德莱曼写的，并逮捕了克里斯蒂娜，希望能够从她口中得出她丈夫的秘密？而审问克里斯蒂娜的正是魏斯曼……,2006年最佳奥斯卡外语提名。用自己的后半生成全了理想，沉默又坚定的男人，最后只得到“献给好人的奏鸣曲”。有时选择坚持自己的路，是用幸福去交换的。/两条线，两个男人，两个故事，两个互相打捞的故事。丢了一个，彼此的人生都会沉入海底。当剧作家在街头，看到行走在人行道上的特工时，他本可以上前喊住他的。但是终于是没有。就像哈代所言，呼唤的人与被呼唤的很少能互相答应。他们最终选择了沉默地相互记录。/任何打着马克思主义红色旗号为所欲为的政权都应该被彻底碾碎，它们往往比法西斯纳粹更加邪恶与恐怖，时间早晚会揭开历史的面纱，好让我们一窥时代的原貌。这部片子的演员水平相当之高，特别是扮演特工的男主角，他已经将内心戏表现得淋漓尽致、登峰造极，也正是由于这些表演，更加深了影片的感染力。,,
迁徙的鸟,Le peuple migrateur,2001/12/12,9.1,第75届奥斯卡金像奖-最佳纪录长片(提名), 法国 / 德国 / 意大利 / 西班牙 / 瑞士,纪录片,雅克·贝汉,雅克·贝汉, 法语,当鸟儿用羽翼去实现梦想，翱翔在我们永远无法凭借自身企及的天空，人类又该赋予他们怎样的赞叹呢？“鸟的迁徙是一个关于承诺的故事，一种对于回归的承诺。”雅克·贝汉以这样一句话带我们踏上了鸟与梦飞行之旅。毫无疑问，[迁徙的鸟]直接界定了世界顶级纪录片“获取真实”的标准——前后共600多人参与拍摄，历时3年多、耗资4000多万美元，景地遍及全球50多个国家和地区，记录胶片长达460多公里。这部动用了17个世界上最优秀的飞行员和两个科学考察队的电影甫一出世，就引起轰动。短短三个星期内就有250多万法国人为它走进影院，飞越1200公里的大天鹅对生命的坚持，在漫天风沙中追寻出路的沙丘鹤、在冰天雪地下与海鸦对抗到底的企鹅……尽管当中也有失败气馁，也有悬崖边的木头木脑，也有来自人类贪欲的窥视。除了简单的说明，整部影片不再有言语。本片的主角是憨态可掬，形态各异的鸟。他...(展开全部),看到一只红雁陷到油泥里被同伴抛弃的时候心痛了一下/镜头化身为鸟/最美的飞翔。,,
天堂电影院,Nuovo Cinema Paradiso,1988/11/17,9.1,第62届奥斯卡金像奖-最佳外语片/第42届戛纳电影节-主竞赛单元 金棕榈奖(提名)/第14届日本电影学院奖-最佳外语片(提名), 意大利 / 法国,剧情/爱情,朱塞佩·托纳多雷,安东内拉·阿蒂利/恩佐·卡拉瓦勒/艾萨·丹尼埃利/里奥·故罗塔, 意大利语 / 英语 / 葡萄牙语,意大利南部小镇，古灵精怪的小男孩多多（萨瓦特利·卡西欧饰）喜欢看电影，更喜欢看放映师艾佛特（菲利浦·诺瓦雷饰）放电影，他和艾佛特成为了忘年之交，在胶片中找到了童年生活的乐趣。好心的艾佛特为了让更多的观众看到电影，搞了一次露天电影，结果胶片着火了，多多把艾弗达从火海中救了出来，但艾弗达双目失明。多多成了小镇唯一会放电影的人，他接替艾佛特成了小镇的电影放映师。多多（马克·莱昂纳蒂饰）渐渐长大，他爱上了银行家的女儿艾莲娜（阿格妮丝·那诺AgneseNano饰）。初恋的纯洁情愫美如天堂，但是一对小情侣的海誓山盟被艾莲娜父亲的阻挠给隔断了，多多去服兵役，而艾莲娜去念大学。伤心的多多在艾佛特的鼓励下，离开小镇，追寻自己生命中的梦想……30年后，艾佛特去世，此时的多多已经是功成名就的导演，他回到了家乡，看到残破的天堂电影院，追忆往昔，唏嘘不已。...(展开全部),如此美丽，如此悲伤。那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰。/对我而言本片配乐、剧情、演员什么都好，可就是缺了那么一点冲击力，套用安妮的话说：就好像期待着一场海啸，结果海水只拍上了岩石。/是的，一场伟大的失恋。,,
美国往事,Once Upon a Time in America,1984/2/17,9.1,暂无, 意大利 / 美国,剧情/犯罪,赛尔乔·莱翁内,罗伯特·德尼罗/詹姆斯·伍兹/伊丽莎白·麦戈文/乔·佩西, 英语 / 法语 / 意大利语,二十年代的美国，纽约少年“面条”（罗伯特·德尼罗饰）和几个同龄朋友一起认识了聪明狡黠的“麦大”（詹姆斯·伍兹饰），他们开始从事走私活动。不久，面条在一场械斗中杀伤人命，被关进监牢。若干年后，“面条”出狱，当时的小伙伴们已经变成了健壮的青年人，在“麦大”的带领下，他们开始了一系列抢劫、盗窃、敲诈活动。随着犯罪活动的不断深入，“麦大”似乎被胜利冲昏了头脑，竟然把美国联邦储备银行也列入了行动目标。“面条”不忍眼看好友走向毁灭，偷偷打电话报警，想逼迫“麦大”收手。警察与“面条”的朋友展开激烈枪战，“麦大”等人全部被杀。“面条”带着深深的悔恨和痛苦，离开纽约，回到年少时生长的地方。三十五年过去了，几近垂暮的“面条”重新回到纽约的伤心地，他遇见了少时的朋友和旧情人，而当年“麦大”他们的死，背后竟然包含着出乎意料的阴谋。,美国在1984年就能拍出这样的电影，中国2084年也拍不出/面条的人生。这条人参很长，长达229分钟。/史诗叙事大师笔法，黄昏已近青春已远。而今男人的理想已改变太多。配乐绝佳。,,
蝙蝠侠：黑暗骑士,The Dark Knight,2008/7/14,9.1,第81届奥斯卡金像奖-最佳男配角/第66届金球奖-电影类 最佳男配角/第32届日本电影学院奖-最佳外语片, 美国 / 英国,剧情/动作/科幻/惊悚/犯罪,克里斯托弗·诺兰,克里斯蒂安·贝尔/希斯·莱杰/艾伦·艾克哈特/迈克尔·凯恩, 英语 / 汉语普通话,从亲眼目睹父母被人杀死的阴影中走出来的“蝙蝠侠”，经历了成长之后，已经不再是那个桀骜不的孤单英雄了。在警官吉姆·戈登和检查官哈维·登特的通力帮助下，“蝙蝠侠”无后顾之忧地继续满世界的奔波，与日益增长起来的犯罪威胁做着永无休止的争斗，而他所在的高谭市，也是进展最为明显的地方，犯罪率以一种惊人的速度持续下降着，毕竟对方是能够上天入地的“蝙蝠侠”，不借两个胆子谁还敢造次呢？不过像高谭这种科技与污秽并存的城市，平静是不可能维持太久的，果不其然，新一轮的混乱很快就席卷了整个城市，人们再一被被恐慌所笼罩着，而声称愿意为这一切负责的，自然就是所有混乱的源头以及支配者--“小丑”了。先不管“小丑”掀起一个又一个犯罪的狂潮的最终目的为何，他的企图都是邪恶的，所作所为更是早就危害到了高谭市民的正常生活……其中自然包括了“蝙蝠侠”身边几个非常重要的人，而他需要做的，就是...(展开全部),好到一秒钟都不曾浪费/ChristopherNolan太厉害了，好莱坞漫画类型片居然能拍到这样的高度.../小丑把该说的不该说的都说了蝙蝠侠把该做的不该做的都做了生命在于抉择英雄的时代已经逝去了,,
教父2,The Godfather: Part Ⅱ,1974/12/12,9.1,第47届奥斯卡金像奖-最佳影片/第47届奥斯卡金像奖-最佳导演/第47届奥斯卡金像奖-最佳男主角(提名), 美国,剧情/犯罪,弗朗西斯·福特·科波拉,阿尔·帕西诺/罗伯特·杜瓦尔/黛安·基顿/罗伯特·德尼罗, 英语 / 意大利语 / 西班牙语 / 拉丁语 / 西西里语,影片主要讲述第二代教父麦克·柯里昂（阿尔·帕西诺饰）的奋斗历程，同时回忆了第一代教父维多·柯里昂（罗伯特·德尼罗饰）创业的艰辛，反映了不同历史时期，两代教父的事业、家庭生活。麦克为儿子托尼举行圣餐仪式和庆祝活动的当夜，麦克在家中遭到袭击，凶手被人灭口，面临接管家族事业以来的重重危机，麦克回忆起了父亲维多·柯里昂年轻时在美国的创业历程。麦克一边调查袭击的真相，一边继续开展赌博、酒店等生意，和另一个黑帮人物海门罗斯斗智斗勇，不断扩大势力。终于，麦克的不法行为引起了政府的关注，麦克受到一系列的指控；同时，麦克的家庭也遇到了危机，夫妻感情濒临破裂；而最让麦克痛心的，却是家族中，亲人的背叛。和第一代教父其乐融融的家庭生活比起来，麦克无疑很失败。麦克怎么样面对事业、家庭的双重危机？为什么两代教父会有截然不同的家庭生活？让我们自己在影片中寻找答案。,74/47th第一部是关于神化的智慧。第二部是男人的光辉与悲哀，以及意大利的传统家族观念在美国的狗屁价值观前节节败退/半原作半原创，半上代半下代，半圆满半破碎，半上升半下降。普佐在原作完成后趁电影的便利所做的故事延续，操控了两条时空错叙的故事线，在对照中做出了无解的命题。/又一看睡了的片,,
指环王3：王者无敌,The Lord of the Rings: The Return of the King,2004/3/12,9.1,第76届奥斯卡金像奖-最佳影片/第57届英国电影学院奖-电影奖 最佳影片/第28届日本电影学院奖-最佳外语片(提名), 美国 / 新西兰,剧情/动作/奇幻/冒险,彼得·杰克逊,维果·莫腾森/伊莱贾·伍德/西恩·奥斯汀/丽芙·泰勒, 英语 / 昆雅语 / 古英语 / 辛达林语,魔幻战争逐渐进入高潮阶段。霍比特人弗拉多（伊利亚·伍德ElijahWood饰）携带着魔戒，与伙伴山姆（SeanAstin饰）以及狡猾阴暗的咕噜等前往末日山，一路上艰难险阻不断，魔君索伦为阻止魔戒被销毁用尽全力阻挠。另一方面，白袍巫师甘道夫（伊安·麦克莱恩IanMcKellen饰）率中土勇士们镇守刚铎首都——白城米那斯提里斯。魔兽大军压境，黑暗与光明的决战即将来临……本片是“指环王三部曲”的终结篇，根据英国作家J.R.R.托尔金（J.R.R.Tolkien）同名魔幻巨著《指环王》（TheLordoftheRings）改编，并荣获2004年第76届奥斯卡最佳影片、最佳导演、最佳改编剧本、最佳剪辑、最佳艺术指导、最佳服装设计、最佳化妆、最佳视觉效果、最佳音效、最佳配乐和最佳歌曲等11项大奖。,要是让peterjackson来拍西游记，会怎样？？/为什么我不爱看指环王/巨制就是巨制魔幻这题材少了美刀那不是人玩的感想如下：幽灵大军战斗力堪称最强阿拉贡你早调人马来省事好多就是看着像清鼻涕甘道夫你这个白袍儿怎么灰头土脸没有人家萨鲁曼当得有气势捏？精灵弓箭手萌~萌~萌~一大笑点是矮人金利四个霍比特人就数弗罗多不讨喜这是角色设定没有办法嫁人就嫁阿拉贡介样的人不过丽芙你脸也太长了我设定成宽屏还盛不下你的脸有人说山姆和弗罗多其实是断背我看很有根据所谓那会心一笑一切...,,
楚门的世界,The Truman Show,1998/6/5,9.1,第71届奥斯卡金像奖-最佳导演(提名)/第71届奥斯卡金像奖-最佳男配角(提名)/第71届奥斯卡金像奖-最佳原创剧本(提名), 美国,剧情/科幻,彼得·威尔,金·凯瑞/劳拉·琳妮/艾德·哈里斯/诺亚·艾默里奇, 英语,楚门（金·凯瑞JimCarrey饰）是一个平凡得不能再平凡的人，除了一些有些稀奇的经历之外——初恋女友突然失踪、溺水身亡的父亲忽然似乎又出现在眼前，他和绝大多数30多岁的美国男人绝无异样。这令他倍感失落。他也曾试过离开自己生活了多年的地方，但总因种种理由而不能成行。直到有一天，他忽然发觉自己似乎一直在被人跟踪，无论他走到哪里，干什么事情。这种感觉愈来愈强烈。楚门决定不惜一切代价逃离这个他生活了30多年的地方，去寻找他的初恋女友。但他却发现自己怎样也逃不出去。真相其实很残忍。,“如果再也不能见到你，祝你早安，午安，晚安。”/每个人都向往自由而不仅仅是安定/要想阻挡我只有杀我,,
龙猫,となりのトトロ,1988/4/16,9.1,第13届报知映画赏-最佳导演, 日本,动画/奇幻/冒险,宫崎骏,日高法子/坂本千夏/糸井重里/岛本须美, 日语,小月的母亲生病住院了，父亲带着她与四岁的妹妹小梅到乡间的居住。她们对那里的环境都感到十分新奇，也发现了很多有趣的事情。她们遇到了很多小精灵，她们来到属于她们的环境中，看到了她们世界中很多的奇怪事物，更与一只大大胖胖的龙猫成为了朋友。龙猫与小精灵们利用他们的神奇力量，为小月与妹妹带来了很多神奇的景观，令她们大开眼界。妹妹小梅常常挂念生病中的母亲，嚷着要姐姐带着她去看母亲，但小月拒绝了。小梅竟然自己前往，不料途中迷路了，小月只好寻找她的龙猫及小精灵朋友们帮助。,那音乐壮丽的响起的时候，觉得心里被一种温暖充满，然后实在控制不住眼泪了，不是因为伤心，而是因为，它给人的感觉，实在美好到无法表达了．/龙猫，好烂漫的幻想。消失的乡下风景、慈祥的爷爷奶奶、嬉笑追逐的儿时玩伴，是童年最纯真美好的回忆。/我好像看到小月和小梅坐在那棵松树上对我们笑。“搞不好真是她们呢。”,,
无人知晓,誰も知らない,2004/5/13,9.1,第57届戛纳电影节-主竞赛单元 金棕榈奖(提名)/第28届日本电影学院奖-最佳女配角(提名)/第29届报知映画赏-最佳影片, 日本,剧情,是枝裕和,柳乐优弥/北浦爱/木村飞影/清水萌萌子, 日语,新搬来的公寓这家人是母亲惠子（You饰）带着四个孩子：明（柳乐优弥饰）、京子、茂、雪。但母亲却得对周围的人们撒谎说丈夫去海外工作，自己与长子两个人在一起生活。事实是其它三名弟妹是“黑孩子”，因为四个孩子有着各自不同的父亲。他们一直呆在家中，没有去学校上学。在母亲去百货商店工作时，年纪尚小的明就在家中代替母亲行使家长的职责。突然有一天母亲不见了，她把手中仅有的20万日元现金和一张短短的便条留给了孩子们，把弟妹托付给明看管后，就悄然地离家出走。无亲无故，对外面几乎一无所知的四个孩子们，要开始面对新的生活，那实在不是件容易的事情……,身为人母居然能无耻到这个地步也算奇观一件/对于成人世界的不信任在电影中几乎无处不在——妈妈，爸爸们，房东以及房东太太，便利店的店长，援助交易时的男人……/明明有光，光裡卻有無盡的暗。無語卻哀傷，是結束那一刻最真實的感覺。,,
